fecha,imoran,pvalue
2020-03-15 19:00,0.204590425,0.02
2020-03-16 19:00,0.193060503,0.023
2020-03-17 19:00,0.217271738,0.026
2020-03-18 19:00,0.31389129,0.003
2020-03-19 19:00,0.333416175,0.001
2020-03-20 19:00,0.311466915,0.004
2020-03-21 19:00,0.301833446,0.004
2020-03-22 19:00,0.327399296,0.004
2020-03-23 19:00,0.364364402,0.002
2020-03-24 19:00,0.332839213,0.003
2020-03-25 19:00,0.365290178,0
2020-03-26 19:00,0.332402957,0.005
2020-03-27 19:00,0.345364019,0.004
2020-03-28 19:00,0.342529825,0.002
2020-03-29 19:00,0.346048434,0.003
2020-03-30 19:00,0.351223907,0.002
2020-03-31 19:00,0.362657385,0.001
2020-04-01 19:00,0.371695588,0.003
2020-04-02 19:00,0.386352166,0.001
2020-04-03 19:00,0.389816483,0
2020-04-04 19:00,0.392382979,0.002
2020-04-05 19:00,0.386329692,0.001
2020-04-06 19:00,0.399445972,0.001
2020-04-07 19:00,0.405144354,0
2020-04-08 19:00,0.410366832,0
2020-04-09 19:00,0.421999055,0
2020-04-10 19:00,0.42232082,0
2020-04-11 19:00,0.426493077,0.001
2020-04-12 19:00,0.431317929,0
2020-04-13 19:00,0.429469981,0
2020-04-14 19:00,0.429240826,0
2020-04-15 19:00,0.431674178,0
2020-04-16 19:00,0.433319019,0
2020-04-17 19:00,0.431054368,0
2020-04-18 19:00,0.434140854,0
2020-04-19 19:00,0.432633733,0
2020-04-20 19:00,0.432051133,0
2020-04-21 19:00,0.433516479,0
2020-04-22 19:00,0.436897296,0
2020-04-23 19:00,0.439439709,0.001
2020-04-24 19:00,0.439647873,0
2020-04-25 19:00,0.44204438,0
2020-04-26 19:00,0.442315566,0
2020-04-27 19:00,0.443024954,0
2020-04-28 19:00,0.437768828,0
2020-04-29 19:00,0.439782208,0
2020-04-30 19:00,0.439375795,0
2020-05-01 19:00,0.43953225,0
2020-05-02 19:00,0.43816052,0
2020-05-03 19:00,0.441861752,0
2020-05-04 19:00,0.4448152,0
2020-03-15 19:00:00,0.2045904246863,0.037
2020-03-16 19:00:00,0.193060503227644,0.033
2020-03-17 19:00:00,0.217271738254014,0.023
2020-03-18 19:00:00,0.313891289740114,0.005
2020-03-19 19:00:00,0.333416174847166,0.004
2020-03-20 19:00:00,0.311466915480451,0.004
2020-03-21 19:00:00,0.301833445828263,0.007
2020-03-22 19:00:00,0.327399296098225,0.005
2020-03-23 19:00:00,0.36436440245971,0.004
2020-03-24 19:00:00,0.332839212569967,0.003
2020-03-25 19:00:00,0.365290178103367,0
2020-03-26 19:00:00,0.332402957182061,0.004
2020-03-27 19:00:00,0.345364019124689,0.002
2020-03-28 19:00:00,0.342529825066352,0.003
2020-03-29 19:00:00,0.346048434386187,0.002
2020-03-30 19:00:00,0.351223906960394,0.003
2020-03-31 19:00:00,0.362657385174826,0.001
2020-04-01 19:00:00,0.371695587755537,0
2020-04-02 19:00:00,0.386352165740673,0
2020-04-03 19:00:00,0.389816482943766,0
2020-04-04 19:00:00,0.392382978680061,0.001
2020-04-05 19:00:00,0.386329692390545,0
2020-04-06 19:00:00,0.399445972148818,0.001
2020-04-07 19:00:00,0.405144353681278,0.002
2020-04-08 19:00:00,0.410366832482577,0
2020-04-09 19:00:00,0.421999055482642,0
2020-04-10 19:00:00,0.422320819656433,0
2020-04-11 19:00:00,0.426493076985563,0
2020-04-12 19:00:00,0.431317929080054,0
2020-04-13 19:00:00,0.429469980627029,0
2020-04-14 19:00:00,0.429240825625918,0
2020-04-15 19:00:00,0.431674177984297,0
2020-04-16 19:00:00,0.433319019157349,0
2020-04-17 19:00:00,0.431054367951993,0
2020-04-18 19:00:00,0.434140854320126,0
2020-04-19 19:00:00,0.432633733112753,0
2020-04-20 19:00:00,0.432051133077612,0
2020-04-21 19:00:00,0.43351647919385,0.001
2020-04-22 19:00:00,0.436897296040812,0
2020-04-23 19:00:00,0.439439709394798,0
2020-04-24 19:00:00,0.439647873169468,0
2020-04-25 19:00:00,0.442044380191347,0
2020-04-26 19:00:00,0.442315565601325,0
2020-04-27 19:00:00,0.44302495351325,0
2020-04-28 19:00:00,0.437768827910396,0
2020-04-29 19:00:00,0.439782208267414,0
2020-04-30 19:00:00,0.439375795414721,0
2020-05-01 19:00:00,0.439532249580685,0
2020-05-02 19:00:00,0.438160519864186,0
2020-05-03 19:00:00,0.441861751819075,0
2020-05-04 19:00:00,0.44481519976563,0
2020-05-05 19:00:00,0.45422898341296,0
2020-05-06 19:00:00,0.45734281539802,0
