fecha,imoran,pvalue
2020-03-15 19:00:00,0.283301516974171,0.007
2020-03-16 19:00:00,0.273346977662753,0.015
2020-03-17 19:00:00,0.290786666031554,0.01
2020-03-18 19:00:00,0.377953768138369,0.002
2020-03-19 19:00:00,0.396788070706008,0.002
2020-03-20 19:00:00,0.379232664910019,0.001
2020-03-21 19:00:00,0.373868280064404,0.003
2020-03-22 19:00:00,0.397380710210392,0
2020-03-23 19:00:00,0.430089591246124,0
2020-03-24 19:00:00,0.401167426382585,0
2020-03-25 19:00:00,0.437025877967231,0.001
2020-03-26 19:00:00,0.404177449716162,0.001
2020-03-27 19:00:00,0.417005038894054,0
2020-03-28 19:00:00,0.416039351998199,0
2020-03-29 19:00:00,0.420155316404331,0
2020-03-30 19:00:00,0.425620325245815,0
2020-03-31 19:00:00,0.438051724343241,0.001
2020-04-01 19:00:00,0.447156661246949,0
2020-04-02 19:00:00,0.460147472891339,0
2020-04-03 19:00:00,0.464497320392474,0
2020-04-04 19:00:00,0.465121346809059,0.002
2020-04-05 19:00:00,0.459303883073269,0
2020-04-06 19:00:00,0.46935137124662,0
2020-04-07 19:00:00,0.472444224363355,0
2020-04-08 19:00:00,0.476813275485927,0
2020-04-09 19:00:00,0.487653756492527,0
2020-04-10 19:00:00,0.487632042901495,0
2020-04-11 19:00:00,0.489985201788374,0.001
2020-04-12 19:00:00,0.493681928520911,0
2020-04-13 19:00:00,0.492044091397817,0
2020-04-14 19:00:00,0.491311269997429,0
2020-04-15 19:00:00,0.492025960149788,0
2020-04-16 19:00:00,0.492647761755503,0
2020-04-17 19:00:00,0.489885248576718,0
2020-04-18 19:00:00,0.49299879355391,0
2020-04-19 19:00:00,0.49176904755861,0
2020-04-20 19:00:00,0.491040973347541,0
2020-04-21 19:00:00,0.491776540830492,0
2020-04-22 19:00:00,0.493735213495633,0
2020-04-23 19:00:00,0.49633324782638,0
2020-04-24 19:00:00,0.496645917819543,0
2020-04-25 19:00:00,0.499611133081641,0
2020-04-26 19:00:00,0.499894189561393,0
2020-04-27 19:00:00,0.500194859258464,0
2020-04-28 19:00:00,0.49585733467257,0
2020-04-29 19:00:00,0.49663041268294,0
2020-04-30 19:00:00,0.496357457286116,0
2020-05-01 19:00:00,0.49602621352918,0
2020-05-02 19:00:00,0.494132441972813,0
2020-05-03 19:00:00,0.499209452822519,0
2020-05-04 19:00:00,0.501633464888616,0
2020-03-15 19:00:00,0.283301516974171,0.01
2020-03-16 19:00:00,0.273346977662753,0.008
2020-03-15 19:00:00,0.283301516974171,0.008
2020-03-16 19:00:00,0.273346977662753,0.012
2020-03-17 19:00:00,0.290786666031554,0.004
2020-03-18 19:00:00,0.377953768138369,0.001
2020-03-19 19:00:00,0.396788070706008,0.001
2020-03-20 19:00:00,0.379232664910019,0.001
2020-03-21 19:00:00,0.373868280064404,0.002
2020-03-22 19:00:00,0.397380710210392,0.001
2020-03-23 19:00:00,0.430089591246124,0
2020-03-24 19:00:00,0.401167426382585,0
2020-03-25 19:00:00,0.437025877967231,0
2020-03-15 19:00:00,0.283301516974171,0.012
2020-03-15 19:00:00,0.283301516974171,0.005
2020-03-15 19:00:00,0.283301516974171,0.009
2020-03-15 19:00:00,0.283301516974171,0.003
2020-03-16 19:00:00,0.273346977662753,0.014
2020-03-17 19:00:00,0.290786666031554,0.013
2020-03-18 19:00:00,0.377953768138369,0.003
2020-03-19 19:00:00,0.396788070706008,0.001
2020-03-20 19:00:00,0.379232664910019,0.001
2020-03-21 19:00:00,0.373868280064404,0.002
2020-03-22 19:00:00,0.397380710210392,0.001
2020-03-23 19:00:00,0.430089591246124,0
2020-03-24 19:00:00,0.401167426382585,0.001
2020-03-25 19:00:00,0.437025877967231,0
2020-03-26 19:00:00,0.404177449716162,0.002
2020-03-27 19:00:00,0.417005038894054,0
2020-03-28 19:00:00,0.416039351998199,0
2020-03-29 19:00:00,0.420155316404331,0
2020-03-30 19:00:00,0.425620325245815,0
2020-03-31 19:00:00,0.438051724343241,0.001
2020-04-01 19:00:00,0.447156661246949,0
2020-04-02 19:00:00,0.460147472891339,0
2020-04-03 19:00:00,0.464497320392474,0
2020-04-04 19:00:00,0.465121346809059,0
2020-04-05 19:00:00,0.459303883073269,0
2020-04-06 19:00:00,0.46935137124662,0
2020-04-07 19:00:00,0.472444224363355,0
2020-04-09 19:00:00,0.487653756492527,0
2020-04-10 19:00:00,0.487632042901495,0.001
2020-04-11 19:00:00,0.489985201788374,0
2020-04-12 19:00:00,0.493681928520911,0
2020-04-13 19:00:00,0.492044091397817,0
2020-04-14 19:00:00,0.491311269997429,0
2020-04-16 19:00:00,0.492647761755503,0
2020-04-17 19:00:00,0.489885248576718,0
2020-04-18 19:00:00,0.49299879355391,0
2020-04-19 19:00:00,0.49176904755861,0
2020-04-20 19:00:00,0.491040973347541,0
2020-04-22 19:00:00,0.493735213495633,0
2020-04-23 19:00:00,0.49633324782638,0
2020-04-24 19:00:00,0.496645917819543,0.001
2020-04-25 19:00:00,0.499611133081641,0
2020-04-26 19:00:00,0.499894189561393,0
2020-04-27 19:00:00,0.500194859258464,0
2020-04-28 19:00:00,0.49585733467257,0
2020-04-29 19:00:00,0.49663041268294,0
2020-04-30 19:00:00,0.496357457286116,0
2020-05-01 19:00:00,0.49602621352918,0
2020-05-02 19:00:00,0.494132441972813,0
2020-05-03 19:00:00,0.499209452822519,0
2020-05-04 19:00:00,0.501633464888616,0
2020-05-05 19:00:00,0.514704473124147,0
2020-05-06 19:00:00,0.517048733710995,0
