fecha,imoran,pvalue
2020-03-15 19:00,-0.010155421,0.807
2020-03-16 19:00,-0.0187032,0.658
2020-03-17 19:00,-0.013095517,0.76
2020-03-18 19:00,0.017816354,0.697
2020-03-19 19:00,0.038102817,0.397
2020-03-20 19:00,0.014632375,0.75
2020-03-21 19:00,0.010114538,0.791
2020-03-22 19:00,0.022966356,0.631
2020-03-23 19:00,0.030000613,0.57
2020-03-24 19:00,0.008096465,0.847
2020-03-25 19:00,0.027404443,0.534
2020-03-26 19:00,0.005158969,0.918
2020-03-27 19:00,0.008060136,0.863
2020-03-28 19:00,0.004934123,0.924
2020-03-29 19:00,0.009554149,0.804
2020-03-30 19:00,0.008454927,0.83
2020-03-31 19:00,0.024058316,0.582
2020-04-01 19:00,0.02967822,0.52
2020-04-02 19:00,0.032826612,0.454
2020-04-03 19:00,0.038479789,0.411
2020-04-04 19:00,0.038026221,0.416
2020-04-05 19:00,0.029393744,0.519
2020-04-06 19:00,0.031732727,0.512
2020-04-07 19:00,0.030257119,0.518
2020-04-08 19:00,0.027607071,0.563
2020-04-09 19:00,0.032233387,0.507
2020-04-10 19:00,0.02423433,0.591
2020-04-11 19:00,0.02751809,0.556
2020-04-12 19:00,0.02748367,0.581
2020-04-13 19:00,0.030425463,0.526
2020-04-14 19:00,0.030721504,0.529
2020-04-15 19:00,0.03191004,0.509
2020-04-16 19:00,0.033791468,0.472
2020-04-17 19:00,0.034050077,0.482
2020-04-18 19:00,0.036129857,0.442
2020-04-19 19:00,0.036207024,0.424
2020-04-20 19:00,0.035861809,0.468
2020-04-21 19:00,0.036462345,0.434
2020-04-22 19:00,0.039841988,0.399
2020-04-23 19:00,0.041169762,0.391
2020-04-24 19:00,0.041401636,0.4
2020-04-25 19:00,0.040838133,0.382
2020-04-26 19:00,0.041159581,0.404
2020-04-27 19:00,0.041558069,0.343
2020-04-28 19:00,0.038054457,0.437
2020-04-29 19:00,0.039824131,0.399
2020-04-30 19:00,0.039202623,0.423
2020-05-01 19:00,0.038437153,0.429
2020-05-02 19:00,0.036093571,0.464
2020-05-03 19:00,0.04229705,0.37
2020-03-15 19:00:00,-0.0101554214196811,0.817
2020-03-16 19:00:00,-0.0187031998188693,0.632
2020-03-17 19:00:00,-0.0130955166170302,0.778
2020-03-18 19:00:00,0.0178163542541417,0.687
2020-03-19 19:00:00,0.0381028173262188,0.409
2020-03-20 19:00:00,0.0146323752424849,0.73
2020-03-21 19:00:00,0.0101145380726984,0.825
2020-03-22 19:00:00,0.0229663561064708,0.606
2020-03-23 19:00:00,0.0300006125650541,0.502
2020-03-24 19:00:00,0.00809646475735297,0.833
2020-03-25 19:00:00,0.0274044431247159,0.551
2020-03-26 19:00:00,0.00515896854237187,0.902
2020-03-27 19:00:00,0.00806013614178315,0.854
2020-03-28 19:00:00,0.00493412336837092,0.918
2020-03-29 19:00:00,0.00955414933456532,0.845
2020-03-30 19:00:00,0.00845492682691845,0.854
2020-03-31 19:00:00,0.0240583162944073,0.598
2020-04-01 19:00:00,0.0296782196108586,0.492
2020-04-02 19:00:00,0.0328266115769435,0.515
2020-04-03 19:00:00,0.0384797890301266,0.402
2020-04-04 19:00:00,0.0380262212127887,0.422
2020-04-05 19:00:00,0.0293937441388175,0.526
2020-04-06 19:00:00,0.0317327266424698,0.485
2020-04-07 19:00:00,0.0302571188399048,0.53
2020-04-08 19:00:00,0.02760707135587,0.527
2020-04-09 19:00:00,0.0322333865725253,0.487
2020-04-10 19:00:00,0.0242343304138314,0.578
2020-04-11 19:00:00,0.0275180897965699,0.563
2020-04-12 19:00:00,0.0274836698451831,0.558
2020-04-13 19:00:00,0.0304254634778768,0.541
2020-04-14 19:00:00,0.0307215043851367,0.533
2020-04-15 19:00:00,0.0319100400543162,0.496
2020-04-16 19:00:00,0.0337914678111594,0.479
2020-04-17 19:00:00,0.034050077443893,0.482
2020-04-18 19:00:00,0.0361298567355574,0.45
2020-04-19 19:00:00,0.0362070242438202,0.437
2020-04-20 19:00:00,0.0358618093108438,0.456
2020-04-21 19:00:00,0.0364623454787701,0.455
2020-04-22 19:00:00,0.0398419881519677,0.388
2020-04-23 19:00:00,0.0411697619725717,0.375
2020-04-24 19:00:00,0.0414016362646708,0.386
2020-04-25 19:00:00,0.0408381333486428,0.397
2020-04-26 19:00:00,0.0411595811496828,0.408
2020-04-27 19:00:00,0.0415580689425133,0.357
2020-04-28 19:00:00,0.0380544565224128,0.408
2020-04-29 19:00:00,0.0398241306439202,0.391
2020-04-30 19:00:00,0.0392026233018178,0.432
2020-05-01 19:00:00,0.0384371525092987,0.414
2020-05-02 19:00:00,0.036093571365869,0.444
2020-05-03 19:00:00,0.0422970502723752,0.397
2020-05-04 19:00:00,0.0428981133070227,0.363
2020-05-05 19:00:00,0.0550074363094148,0.268
2020-05-06 19:00:00,0.054646004754355,0.267
