fecha,imoran,pvalue
2020-03-15 19:00:00,0.0858012117145312,0.103
2020-03-16 19:00:00,0.0164573996539796,0.701
2020-03-17 19:00:00,0.0156457156959458,0.749
2020-03-18 19:00:00,0.112987817389719,0.047
2020-03-19 19:00:00,0.107466674340655,0.051
2020-03-20 19:00:00,-0.0394049558668429,0.505
2020-03-21 19:00:00,0.0383629980563646,0.451
2020-03-22 19:00:00,0.0532557379530154,0.332
2020-03-23 19:00:00,-0.00232839209624737,0.966
2020-03-24 19:00:00,-0.0309323642781176,0.59
2020-03-25 19:00:00,0.134426418353534,0.021
2020-03-26 19:00:00,-0.0548748065821512,0.321
2020-03-27 19:00:00,0.0206293230633029,0.727
2020-03-28 19:00:00,0.0401147527838642,0.46
2020-03-29 19:00:00,0.0516965596935029,0.354
2020-03-30 19:00:00,0.0314664842728971,0.561
2020-03-31 19:00:00,0.131075006409167,0.025
2020-04-01 19:00:00,0.082592542094609,0.139
2020-04-02 19:00:00,0.0739632027502971,0.185
2020-04-03 19:00:00,0.0343261392799325,0.521
2020-04-04 19:00:00,0.0105692963178965,0.847
2020-04-05 19:00:00,0.00996965911180414,0.861
2020-04-06 19:00:00,-0.00652662732092317,0.887
2020-04-07 19:00:00,0.00394892422645898,0.955
2020-04-08 19:00:00,0.00565593122216918,0.922
2020-04-09 19:00:00,0.0661279865239576,0.237
2020-04-10 19:00:00,-0.0535356539364151,0.338
2020-04-11 19:00:00,0.0666318519599601,0.238
2020-04-12 19:00:00,-0.0168181598605858,0.748
2020-04-13 19:00:00,0.0735137104234883,0.188
2020-04-14 19:00:00,0.0577463900597197,0.274
2020-04-15 19:00:00,0.00248915216815904,0.941
2020-04-16 19:00:00,0.0488111631473449,0.348
2020-04-17 19:00:00,0.0282199112874079,0.567
2020-04-18 19:00:00,0.141084224455986,0.017
2020-04-19 19:00:00,0.0129895521322937,0.747
2020-04-20 19:00:00,-0.034347435208642,0.345
2020-04-21 19:00:00,0.0393294865695224,0.4
2020-04-22 19:00:00,0.0995099969635025,0.071
2020-04-23 19:00:00,0.0914704426000211,0.106
2020-04-24 19:00:00,0.030966189667982,0.382
2020-04-25 19:00:00,0.0285105845218035,0.573
2020-04-26 19:00:00,0.0391915210098728,0.314
2020-04-27 19:00:00,0.0663436627683949,0.174
2020-04-28 19:00:00,-0.0530330179024945,0.275
2020-04-29 19:00:00,0.0916756443738939,0.097
2020-04-30 19:00:00,0.00913628065775324,0.832
2020-05-01 19:00:00,-0.0224208063381216,0.638
2020-05-02 19:00:00,-0.0940222223614778,0.108
2020-05-03 19:00:00,0.120135062518471,0.031
2020-05-04 19:00:00,0.0361299046785732,0.322
2020-05-05 19:00:00,0.152845519838529,0.025
2020-05-06 19:00:00,-0.045567881078464,0.347
2020-05-07 19:00:00,0.027529520573573,0.522
2020-05-08 19:00:00,0.0282797293371573,0.569
2020-05-09 19:00:00,-0.00580887317264095,0.897
