fecha,imoran,pvalue
2020-03-15 19:00:00,0.263778501500177,0.004
2020-03-15 19:00:00,0.263778501500177,0.002
2020-03-15 19:00:00,0.263778501500177,0.003
2020-03-15 19:00:00,0.263778501500177,0.002
2020-03-16 19:00:00,0.200106377969271,0.029
2020-03-17 19:00:00,0.189834024957855,0.033
2020-03-18 19:00:00,0.478340718707495,0
2020-03-19 19:00:00,0.283092071841063,0.004
2020-03-20 19:00:00,0.179038360215818,0.027
2020-03-21 19:00:00,0.207988539572276,0.017
2020-03-22 19:00:00,0.194026939737654,0.02
2020-03-23 19:00:00,0.265778430087622,0.004
2020-03-24 19:00:00,0.167775200336785,0.046
2020-03-25 19:00:00,0.329817436493104,0
2020-03-26 19:00:00,0.237329023760653,0.006
2020-03-27 19:00:00,0.201234163568255,0.017
2020-03-28 19:00:00,0.354080483011476,0
2020-03-29 19:00:00,0.194341386366213,0.018
2020-03-30 19:00:00,0.181157039691206,0.03
2020-03-31 19:00:00,0.415709188022733,0
2020-04-01 19:00:00,0.31832805684624,0
2020-04-02 19:00:00,0.345673953922171,0
2020-04-03 19:00:00,0.191585803708191,0.021
2020-04-04 19:00:00,0.256024550620024,0.002
2020-04-05 19:00:00,0.172921788201374,0.043
2020-04-06 19:00:00,0.305061277998513,0.002
2020-04-07 19:00:00,0.334373812481244,0
2020-04-08 19:00:00,0.184574564884465,0.022
2020-04-09 19:00:00,0.400194741934119,0
2020-04-10 19:00:00,0.242292541782144,0.003
2020-04-11 19:00:00,0.258980514608036,0.003
2020-04-12 19:00:00,0.29813538633924,0.002
2020-04-13 19:00:00,0.171968301983336,0.048
2020-04-14 19:00:00,0.335108128046234,0
2020-04-15 19:00:00,0.224659022968932,0.018
2020-04-16 19:00:00,0.245783134678773,0.006
2020-04-17 19:00:00,0.218273350376563,0.025
2020-04-18 19:00:00,0.386008834314269,0.001
2020-04-19 19:00:00,0.00371860046466158,0.959
2020-04-20 19:00:00,-0.0785312234204904,0.257
2020-04-21 19:00:00,0.368815262027994,0.001
2020-04-22 19:00:00,0.17107514459872,0.036
2020-04-23 19:00:00,0.239054447366405,0.017
2020-04-24 19:00:00,0.0164158017532103,0.574
2020-04-25 19:00:00,0.333373862040005,0
2020-04-26 19:00:00,0.104562033939107,0.178
2020-04-27 19:00:00,0.354672055497648,0.001
2020-04-28 19:00:00,0.0885787089326133,0.26
2020-04-29 19:00:00,0.28852924234092,0.006
2020-04-30 19:00:00,0.0750902769236294,0.357
2020-05-01 19:00:00,0.148871627164754,0.07
2020-05-02 19:00:00,-0.0233208341357408,0.79
2020-05-03 19:00:00,0.134127932714256,0.096
2020-05-04 19:00:00,0.185489384641343,0.046
2020-05-05 19:00:00,0.268101114064884,0.013
2020-05-06 19:00:00,0.165465519114378,0.041
2020-05-07 19:00:00,0.200688136115542,0.036
2020-05-08 19:00:00,0.0642376304373168,0.457
2020-05-09 19:00:00,-0.118058764575493,0.113
2020-05-10 19:00:00,-0.0907960363102101,0.26
2020-05-11 19:00:00,-0.033891285623658,0.656
2020-05-12 19:00:00,0.254555945456419,0.012
2020-05-13 19:00:00,0.275271520593594,0.003
2020-05-14 19:00:00,0.30331150374435,0.003
2020-05-15 19:00:00,0.320357396886249,0
2020-05-16 19:00:00,0.326572973586473,0
2020-05-17 19:00:00,0.150229631847834,0.062
2020-05-18 19:00:00,0.33128914189378,0.002
2020-05-19 19:00:00,0.0321638054382931,0.696
2020-05-20 19:00:00,0.227382936932102,0.007
2020-05-21 19:00:00,0.189846276047884,0.034
2020-05-22 19:00:00,0.222806083763691,0.015
2020-05-23 19:00:00,0.0596001077805404,0.454
2020-05-24 19:00:00,0.28048045761031,0.005
2020-05-25 19:00:00,0.268289927460475,0.004
2020-05-26 19:00:00,0.094563355869693,0.242
2020-05-27 19:00:00,0.0724733909972852,0.374
2020-05-28 19:00:00,0.108404713255799,0.208
2020-05-29 19:00:00,0.114283540561405,0.174
2020-05-08 19:00:00,0.0642376304373168,0.439
2020-05-09 19:00:00,-0.118058764575493,0.142
2020-05-10 19:00:00,-0.0907960363102101,0.268
2020-05-11 19:00:00,-0.033891285623658,0.647
2020-05-12 19:00:00,0.254555945456419,0.015
2020-05-13 19:00:00,0.275271520593594,0.008
2020-05-14 19:00:00,0.30331150374435,0.001
2020-05-15 19:00:00,0.320357396886249,0
2020-05-16 19:00:00,0.326572973586473,0.001
2020-05-17 19:00:00,0.150229631847834,0.068
2020-05-18 19:00:00,0.33128914189378,0.001
2020-05-19 19:00:00,0.0321638054382931,0.735
2020-05-20 19:00:00,0.227382936932102,0.013
2020-05-21 19:00:00,0.189846276047884,0.028
2020-05-22 19:00:00,0.222806083763691,0.011
2020-05-23 19:00:00,0.0596001077805404,0.449
2020-05-24 19:00:00,0.28048045761031,0.001
2020-05-25 19:00:00,0.268289927460475,0.004
2020-05-26 19:00:00,0.094563355869693,0.237
2020-05-27 19:00:00,0.0724733909972852,0.367
2020-05-28 19:00:00,0.108404713255799,0.181
2020-05-29 19:00:00,0.114283540561405,0.149
2020-05-30 19:00:00,-0.0322619647747487,0.711
2020-05-31 19:00:00,0.114858483369003,0.154
2020-06-01 19:00:00,-0.0231287481485341,0.767
2020-06-02 19:00:00,0.288418020226099,0.001
2020-06-03 19:00:00,0.0120926079040672,0.894
2020-06-04 19:00:00,-0.0511586373286513,0.541
2020-06-05 19:00:00,0.0757515639497051,0.384
2020-06-06 19:00:00,0.216813431362265,0.014
2020-06-07 19:00:00,-0.0251004100120744,0.763
2020-06-08 19:00:00,-0.0899181385728314,0.267
2020-06-09 19:00:00,-0.0135496905598954,0.852
2020-06-10 19:00:00,0.222186958250321,0.011
2020-06-11 19:00:00,0.245091677271438,0.002
2020-06-12 19:00:00,0.257289726040878,0.002
2020-06-13 19:00:00,0.0528140591451326,0.543
2020-06-14 19:00:00,0.118369489417966,0.163
2020-06-15 19:00:00,0.15179130547909,0.076
2020-06-16 19:00:00,0.144902976844134,0.083
2020-06-17 19:00:00,0.0371936703892244,0.666
2020-06-18 19:00:00,0.0371936703892244,0.664
2020-06-19 19:00:00,0.242922251563006,0.001
2020-06-20 19:00:00,0.236067446204381,0.001
2020-06-21 19:00:00,0.208609575109995,0.015
2020-06-22 19:00:00,0.194018529078744,0.019
2020-06-23 19:00:00,0.255065063633002,0.004
2020-06-24 19:00:00,0.253888305811459,0.001
2020-06-25 19:00:00,0.237749299331171,0.002
2020-06-26 19:00:00,0.237494267510521,0.003
2020-06-27 19:00:00,0.336006496801072,0
2020-06-28 19:00:00,0.307714490327446,0
2020-06-29 19:00:00,0.386243858004605,0
2020-06-30 19:00:00,0.380766631617146,0
2020-07-01 19:00:00,0.393634292037343,0
2020-07-02 19:00:00,0.456735707031728,0
2020-07-03 19:00:00,0.321359421641283,0
2020-07-04 19:00:00,0.341411657394119,0
2020-07-05 19:00:00,0.328337192772364,0
2020-07-06 19:00:00,0.306815900749157,0
2020-07-07 19:00:00,0.340805267315298,0
2020-07-08 19:00:00,0.373632254407187,0
2020-07-09 19:00:00,0.444528135775407,0
2020-07-10 19:00:00,0.301626362955394,0
2020-07-11 19:00:00,0.41478416993602,0
2020-05-08 19:00:00,0.0642376304373168,0.439
2020-05-09 19:00:00,-0.118058764575493,0.142
2020-05-10 19:00:00,-0.0907960363102101,0.268
2020-05-11 19:00:00,-0.033891285623658,0.647
2020-05-12 19:00:00,0.254555945456419,0.015
2020-05-14 19:00:00,0.30331150374435,0.001
2020-05-15 19:00:00,0.320357396886249,0
2020-05-16 19:00:00,0.326572973586473,0.001
2020-05-17 19:00:00,0.150229631847834,0.068
2020-05-18 19:00:00,0.33128914189378,0.001
2020-05-19 19:00:00,0.0321638054382931,0.735
2020-05-20 19:00:00,0.227382936932102,0.013
2020-05-21 19:00:00,0.189846276047884,0.028
2020-05-22 19:00:00,0.222806083763691,0.011
2020-05-23 19:00:00,0.0596001077805404,0.449
2020-05-24 19:00:00,0.28048045761031,0.001
2020-05-25 19:00:00,0.268289927460475,0.004
2020-05-26 19:00:00,0.094563355869693,0.237
2020-05-27 19:00:00,0.0724733909972852,0.367
2020-05-28 19:00:00,0.108404713255799,0.181
2020-05-29 19:00:00,0.114283540561405,0.149
2020-05-30 19:00:00,-0.0322619647747487,0.711
2020-05-31 19:00:00,0.114858483369003,0.154
2020-06-01 19:00:00,-0.0231287481485341,0.767
2020-06-02 19:00:00,0.288418020226099,0.001
2020-06-03 19:00:00,0.0120926079040672,0.894
2020-06-04 19:00:00,-0.0511586373286513,0.541
2020-06-05 19:00:00,0.0757515639497051,0.384
2020-06-06 19:00:00,0.216813431362265,0.014
2020-06-07 19:00:00,-0.0251004100120744,0.763
2020-06-08 19:00:00,-0.0899181385728314,0.267
2020-06-09 19:00:00,-0.0135496905598954,0.852
2020-06-10 19:00:00,0.222186958250321,0.011
2020-06-11 19:00:00,0.245091677271438,0.002
2020-06-13 19:00:00,0.0528140591451326,0.543
2020-06-14 19:00:00,0.118369489417966,0.163
2020-06-15 19:00:00,0.15179130547909,0.076
2020-06-16 19:00:00,0.144902976844134,0.083
2020-06-19 19:00:00,0.242922251563006,0.001
2020-06-20 19:00:00,0.236067446204381,0.001
2020-06-21 19:00:00,0.208609575109995,0.015
2020-06-22 19:00:00,0.194018529078744,0.019
2020-06-23 19:00:00,0.255065063633002,0.004
2020-06-24 19:00:00,0.253888305811459,0.001
2020-06-25 19:00:00,0.237749299331171,0.002
2020-06-26 19:00:00,0.237494267510521,0.003
2020-06-27 19:00:00,0.336006496801072,0
2020-06-28 19:00:00,0.307714490327446,0
2020-06-29 19:00:00,0.386243858004605,0
2020-06-30 19:00:00,0.380766631617146,0
2020-07-01 19:00:00,0.393634292037343,0
2020-07-03 19:00:00,0.321359421641283,0
2020-07-04 19:00:00,0.341411657394119,0
2020-07-05 19:00:00,0.328337192772364,0
2020-07-06 19:00:00,0.306815900749157,0
2020-07-07 19:00:00,0.340805267315298,0
2020-07-08 19:00:00,0.373632254407187,0
2020-07-09 19:00:00,0.444528135775407,0
2020-07-10 19:00:00,0.301626362955394,0
2020-07-11 19:00:00,0.41478416993602,0
2020-07-12 19:00:00,0.354743896082234,0
2020-07-13 19:00:00,0.39731445455687,0
2020-07-14 19:00:00,0.320066795175777,0
2020-07-15 19:00:00,0.390963146098408,0
2020-07-16 19:00:00,0.397289624748039,0
2020-07-17 19:00:00,0.435903227597438,0
