fecha,imoran,pvalue
2020-03-15 19:00:00,0.058590199973394,0.265
2020-03-16 19:00:00,-0.00680564891010651,0.862
2020-03-17 19:00:00,-0.00725994065151998,0.869
2020-03-18 19:00:00,0.0640229203129743,0.249
2020-03-19 19:00:00,0.0625840811606224,0.235
2020-03-20 19:00:00,-0.0333273135270254,0.559
2020-03-21 19:00:00,0.0183242014192976,0.722
2020-03-22 19:00:00,0.0263094001354814,0.619
2020-03-23 19:00:00,-0.0154358886739058,0.766
2020-03-24 19:00:00,-0.0430947616833763,0.388
2020-03-25 19:00:00,0.0955872168534466,0.077
2020-03-26 19:00:00,-0.0480500286301078,0.341
2020-03-27 19:00:00,0.0110864202953188,0.844
2020-03-28 19:00:00,0.00954634420704359,0.852
2020-03-29 19:00:00,0.0156850684075245,0.776
2020-03-30 19:00:00,-0.00839251403071906,0.873
2020-03-31 19:00:00,0.0832166909117782,0.103
2020-04-01 19:00:00,0.0624308519872461,0.244
2020-04-02 19:00:00,0.0559615913776461,0.316
2020-04-03 19:00:00,0.0383225570663843,0.492
2020-04-04 19:00:00,0.0246524615419933,0.653
2020-04-05 19:00:00,-0.00123362973041833,0.979
2020-04-06 19:00:00,0.00598162507264918,0.888
2020-04-07 19:00:00,-0.025171648087908,0.668
2020-04-08 19:00:00,0.0502599715899547,0.32
2020-04-09 19:00:00,0.0437682541026444,0.425
2020-04-10 19:00:00,-0.0395285759507099,0.46
2020-04-11 19:00:00,0.0614461153574582,0.245
2020-04-12 19:00:00,-0.0182953950005828,0.726
2020-04-13 19:00:00,0.0664063983332444,0.184
2020-04-14 19:00:00,0.0344033223119088,0.474
2020-04-15 19:00:00,-0.02282167378343,0.609
2020-04-16 19:00:00,0.0338636305990144,0.475
2020-04-17 19:00:00,0.0164774777293336,0.705
2020-04-18 19:00:00,0.0966609591343796,0.083
2020-04-19 19:00:00,0.0047139873941968,0.895
2020-04-20 19:00:00,-0.0245232388232377,0.492
2020-04-21 19:00:00,0.0206589912546097,0.667
2020-04-22 19:00:00,0.0774017281489671,0.141
2020-04-23 19:00:00,0.0864569149557617,0.108
2020-04-24 19:00:00,0.0480866429657595,0.212
2020-04-25 19:00:00,0.0093485992661208,0.847
2020-04-26 19:00:00,0.0762365246485302,0.137
2020-04-27 19:00:00,0.0672285451051411,0.177
2020-04-28 19:00:00,-0.0672847393536847,0.175
2020-04-29 19:00:00,0.0551163894622925,0.269
2020-04-30 19:00:00,-0.00608686716574923,0.867
2020-05-01 19:00:00,-0.0366888120391647,0.461
2020-05-02 19:00:00,-0.0814644206891407,0.121
2020-05-03 19:00:00,0.123132163880547,0.03
2020-05-04 19:00:00,0.0070225867238387,0.752
2020-05-05 19:00:00,0.105608385101105,0.064
2020-05-06 19:00:00,-0.0176534104371127,0.678
2020-05-07 19:00:00,-0.00615102718197819,0.881
2020-05-08 19:00:00,0.0419326374828283,0.43
2020-05-09 19:00:00,0.0355449478025851,0.462
2020-05-10 19:00:00,-0.0295709929862162,0.548
2020-05-11 19:00:00,0.0647781345054977,0.201
2020-05-12 19:00:00,0.000412311706731069,0.868
2020-05-13 19:00:00,0.0879208528286436,0.113
2020-05-14 19:00:00,0.104829197464022,0.053
2020-05-15 19:00:00,0.0297668713677046,0.563
