fecha,imoran,pvalue
2020-03-15 19:00:00,-0.123981034947305,0.03
2020-03-16 19:00:00,-0.103301957925575,0.074
2020-03-17 19:00:00,-0.0736483298050817,0.18
2020-03-18 19:00:00,-0.116664752638387,0.038
2020-03-19 19:00:00,-0.111768725793776,0.051
2020-03-20 19:00:00,-0.116260733540626,0.039
2020-03-21 19:00:00,-0.0929177983965844,0.111
2020-03-22 19:00:00,-0.0689526081285143,0.216
2020-03-23 19:00:00,-0.134768877112116,0.015
2020-03-24 19:00:00,-0.155247750399289,0.011
2020-03-25 19:00:00,-0.0318761592721891,0.586
2020-03-26 19:00:00,-0.138665352797611,0.014
2020-03-27 19:00:00,-0.0334026786891148,0.552
2020-03-28 19:00:00,-0.113309093609729,0.041
2020-03-29 19:00:00,-0.0500727821524838,0.371
2020-03-30 19:00:00,-0.0375752183037445,0.505
2020-03-31 19:00:00,-0.118716600436647,0.028
2020-04-01 19:00:00,-0.0855671858517199,0.116
2020-04-02 19:00:00,-0.0492085306657941,0.374
2020-04-03 19:00:00,-0.107270663915769,0.059
2020-04-04 19:00:00,-0.108609598105342,0.046
2020-04-05 19:00:00,-0.0945031649059802,0.087
2020-04-06 19:00:00,-0.114116100641747,0.05
2020-04-07 19:00:00,-0.107627733752094,0.056
2020-04-08 19:00:00,-0.0417469459888498,0.447
2020-04-09 19:00:00,-0.138079388983199,0.011
2020-04-10 19:00:00,-0.104319842129845,0.062
2020-04-11 19:00:00,-0.0442908047283958,0.404
2020-04-12 19:00:00,-0.109857966072365,0.058
2020-04-13 19:00:00,0.0106879471669808,0.817
2020-04-14 19:00:00,-0.0798773381412485,0.156
2020-04-15 19:00:00,-0.0531858005644935,0.289
2020-04-16 19:00:00,0.0187010487398164,0.703
2020-04-17 19:00:00,-0.0539617503560485,0.313
2020-04-18 19:00:00,-0.05584749761549,0.271
2020-04-19 19:00:00,0.00688076810755682,0.86
2020-04-20 19:00:00,0.0753668726001582,0.15
2020-04-21 19:00:00,-0.145509922792008,0.013
2020-04-22 19:00:00,0.0142569875638322,0.762
2020-04-23 19:00:00,-0.0139805769505248,0.783
2020-04-24 19:00:00,0.0515652727356006,0.25
2020-04-25 19:00:00,-0.0829538816273995,0.148
2020-04-26 19:00:00,0.016246132837256,0.59
2020-04-27 19:00:00,-0.0660178708138821,0.206
2020-04-28 19:00:00,-0.120782825002992,0.038
2020-04-29 19:00:00,-0.06095645683109,0.258
2020-04-30 19:00:00,-0.0745126962746797,0.169
2020-05-01 19:00:00,-0.0212519125958795,0.693
2020-05-02 19:00:00,-0.0624561269549525,0.256
2020-05-03 19:00:00,0.0192904852058148,0.696
2020-05-04 19:00:00,-0.0309335492120191,0.464
2020-05-05 19:00:00,-0.0499638337353074,0.287
2020-05-06 19:00:00,-0.101712143213662,0.074
2020-05-07 19:00:00,-0.0430173771799448,0.366
2020-05-08 19:00:00,0.039493676723422,0.462
2020-05-09 19:00:00,-0.0171152736660907,0.713
2020-05-10 19:00:00,0.00506002071130795,0.93
2020-05-11 19:00:00,0.0881848301445129,0.122
2020-05-12 19:00:00,-0.0491622729203205,0.284
2020-05-13 19:00:00,-0.0340836716971757,0.447
2020-05-14 19:00:00,-0.0290967233161591,0.555
2020-05-15 19:00:00,-0.0748189208163035,0.186
2020-05-16 19:00:00,-0.0505534511394984,0.322
2020-05-17 19:00:00,-0.128888676754913,0.02
2020-05-18 19:00:00,-0.0440833676444953,0.364
2020-05-19 19:00:00,-0.0901838168214196,0.12
2020-05-20 19:00:00,-0.0445252406596473,0.424
2020-05-21 19:00:00,0.0229958329779875,0.665
2020-05-22 19:00:00,-0.088206573830738,0.105
2020-05-23 19:00:00,-0.0663166381726133,0.205
2020-05-24 19:00:00,-0.143164886940354,0.016
2020-05-25 19:00:00,-0.0220673803328511,0.681
2020-05-26 19:00:00,-0.0298489922340521,0.567
2020-05-27 19:00:00,-0.0402146941575142,0.446
2020-05-28 19:00:00,-0.194412451299826,0.001
2020-05-29 19:00:00,-0.0124738472892004,0.846
2020-05-08 19:00:00,0.039493676723422,0.453
2020-05-09 19:00:00,-0.0171152736660907,0.751
2020-05-10 19:00:00,0.00506002071130795,0.92
2020-05-11 19:00:00,0.0881848301445129,0.125
2020-05-12 19:00:00,-0.0491622729203205,0.268
2020-05-13 19:00:00,-0.0340836716971757,0.463
2020-05-14 19:00:00,-0.0290967233161591,0.574
2020-05-15 19:00:00,-0.0748189208163035,0.177
2020-05-16 19:00:00,-0.0505534511394984,0.337
2020-05-17 19:00:00,-0.128888676754913,0.017
2020-05-18 19:00:00,-0.0440833676444953,0.355
2020-05-19 19:00:00,-0.0901838168214196,0.103
2020-05-20 19:00:00,-0.0445252406596473,0.392
2020-05-21 19:00:00,0.0229958329779875,0.632
2020-05-22 19:00:00,-0.088206573830738,0.117
2020-05-23 19:00:00,-0.0663166381726133,0.217
2020-05-24 19:00:00,-0.143164886940354,0.018
2020-05-25 19:00:00,-0.0220673803328511,0.671
2020-05-26 19:00:00,-0.0298489922340521,0.563
2020-05-27 19:00:00,-0.0402146941575142,0.455
2020-05-28 19:00:00,-0.194412451299826,0.002
2020-05-29 19:00:00,-0.0124738472892004,0.83
2020-05-30 19:00:00,-0.133013357439383,0.024
2020-05-31 19:00:00,-0.025482773300483,0.625
2020-06-01 19:00:00,-0.113330129887628,0.05
2020-06-02 19:00:00,-0.145670377461904,0.012
2020-06-03 19:00:00,-0.124299161620343,0.022
2020-06-04 19:00:00,-0.0467013449277633,0.397
2020-06-05 19:00:00,-0.185351652831273,0
2020-06-06 19:00:00,-0.115836072574276,0.046
2020-06-07 19:00:00,-0.130603429878766,0.02
2020-06-08 19:00:00,-0.0207521024502644,0.711
2020-06-09 19:00:00,-0.12927276765307,0.022
2020-06-10 19:00:00,-0.110303520818704,0.053
2020-06-11 19:00:00,-0.126833398065431,0.026
2020-06-12 19:00:00,-0.0549942564277287,0.319
2020-06-13 19:00:00,-0.0709324155090406,0.183
2020-06-14 19:00:00,-0.107279708240271,0.056
2020-06-15 19:00:00,-0.0873875577755689,0.112
2020-06-16 19:00:00,-0.115072840020453,0.033
2020-06-17 19:00:00,-0.00315696042496396,0.951
2020-06-18 19:00:00,-0.00315696042496396,0.95
2020-06-19 19:00:00,-0.0109339234848622,0.84
2020-06-20 19:00:00,-0.104761848623409,0.071
2020-06-21 19:00:00,-0.1181418090656,0.041
2020-06-22 19:00:00,-0.143295065519392,0.013
2020-06-23 19:00:00,-0.118175667076356,0.026
2020-06-24 19:00:00,-0.156540528263995,0.004
2020-06-25 19:00:00,-0.102905279927825,0.053
2020-06-26 19:00:00,-0.07299245650266,0.197
2020-06-27 19:00:00,-0.149154811634514,0.004
2020-06-28 19:00:00,-0.108539432288947,0.065
2020-06-29 19:00:00,-0.104923035594249,0.056
2020-06-30 19:00:00,-0.0920285786966282,0.099
2020-07-01 19:00:00,-0.115576562265766,0.03
2020-07-02 19:00:00,-0.201929125331759,0.001
2020-07-03 19:00:00,-0.139943310478217,0.013
2020-07-04 19:00:00,-0.111168585554118,0.045
2020-07-05 19:00:00,-0.0920437980646207,0.093
2020-07-06 19:00:00,-0.0530338096177162,0.379
2020-07-07 19:00:00,-0.143140243478712,0.008
2020-07-08 19:00:00,-0.0720942950329791,0.205
2020-07-09 19:00:00,-0.112636540634245,0.038
2020-07-10 19:00:00,-0.100087602512088,0.078
2020-07-11 19:00:00,-0.12952300442158,0.018
2020-05-08 19:00:00,0.039493676723422,0.453
2020-05-09 19:00:00,-0.0171152736660907,0.751
2020-05-10 19:00:00,0.00506002071130795,0.92
2020-05-11 19:00:00,0.0881848301445129,0.125
2020-05-12 19:00:00,-0.0491622729203205,0.268
2020-05-13 19:00:00,-0.0340836716971757,0.463
2020-05-14 19:00:00,-0.0290967233161591,0.574
2020-05-15 19:00:00,-0.0748189208163035,0.177
2020-05-16 19:00:00,-0.0505534511394984,0.337
2020-05-17 19:00:00,-0.128888676754913,0.017
2020-05-18 19:00:00,-0.0440833676444953,0.355
2020-05-19 19:00:00,-0.0901838168214196,0.103
2020-05-20 19:00:00,-0.0445252406596473,0.392
2020-05-21 19:00:00,0.0229958329779875,0.632
2020-05-22 19:00:00,-0.088206573830738,0.117
2020-05-23 19:00:00,-0.0663166381726133,0.217
2020-05-24 19:00:00,-0.143164886940354,0.018
2020-05-25 19:00:00,-0.0220673803328511,0.671
2020-05-26 19:00:00,-0.0298489922340521,0.563
2020-05-27 19:00:00,-0.0402146941575142,0.455
2020-05-28 19:00:00,-0.194412451299826,0.002
2020-05-29 19:00:00,-0.0124738472892004,0.83
2020-05-30 19:00:00,-0.133013357439383,0.024
2020-05-31 19:00:00,-0.025482773300483,0.625
2020-06-01 19:00:00,-0.113330129887628,0.05
2020-06-02 19:00:00,-0.145670377461904,0.012
2020-06-03 19:00:00,-0.124299161620343,0.022
2020-06-04 19:00:00,-0.0467013449277633,0.397
